,province,country,latitude,longitude,confirmed_cases,deaths,recovered,data_source,country_code,region,country_flag,Observation Date
267,Fujian,China,35.86166,104.195397,35,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-26
268,Jiangsu,China,35.86166,104.195397,33,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-26
269,Hainan,China,35.86166,104.195397,22,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-26
270,Shaanxi,China,35.86166,104.195397,22,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-26
271,Liaoning,China,35.86166,104.195397,21,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-26
272,Yunnan,China,35.86166,104.195397,16,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-26
273,Heilongjiang,China,35.86166,104.195397,16,1.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-26
274,Tianjin,China,35.86166,104.195397,14,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-26
275,Hebei,China,35.86166,104.195397,13,1.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-26
276,Shanxi,China,35.86166,104.195397,9,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-26
278,Gansu,China,35.86166,104.195397,7,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-26
279,Inner Mongolia,China,35.86166,104.195397,7,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-26
280,Hong Kong,China,35.86166,104.195397,6,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-26
281,Guizhou,China,35.86166,104.195397,5,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-26
282,Macau,China,35.86166,104.195397,5,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-26
284,Jilin,China,35.86166,104.195397,4,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-26
285,Xinjiang,China,35.86166,104.195397,4,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-26
286,Ningxia,China,35.86166,104.195397,4,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-26
287,Taiwan,China,35.86166,104.195397,4,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-26
295,Qinghai,China,35.86166,104.195397,1,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-26
297,Hubei,China,35.86166,104.195397,1423,76.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
298,Guangdong,China,35.86166,104.195397,151,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
299,Zhejiang,China,35.86166,104.195397,128,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
300,Henan,China,35.86166,104.195397,128,1.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
301,Chongqing,China,35.86166,104.195397,110,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
302,Hunan,China,35.86166,104.195397,100,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
303,Beijing,China,35.86166,104.195397,80,1.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
304,Shandong,China,35.86166,104.195397,75,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
305,Anhui,China,35.86166,104.195397,70,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
306,Sichuan,China,35.86166,104.195397,69,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
307,Fujian,China,35.86166,104.195397,59,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
308,Shanghai,China,35.86166,104.195397,53,1.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
309,Jiangxi,China,35.86166,104.195397,48,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
310,Jiangsu,China,35.86166,104.195397,47,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
311,Guangxi,China,35.86166,104.195397,46,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
312,Shaanxi,China,35.86166,104.195397,35,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
313,Hainan,China,35.86166,104.195397,33,1.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
314,Liaoning,China,35.86166,104.195397,27,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
315,Yunnan,China,35.86166,104.195397,26,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
316,Tianjin,China,35.86166,104.195397,23,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
317,Heilongjiang,China,35.86166,104.195397,21,1.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
318,Hebei,China,35.86166,104.195397,18,1.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
319,Gansu,China,35.86166,104.195397,14,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
320,Shanxi,China,35.86166,104.195397,13,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
321,Inner Mongolia,China,35.86166,104.195397,11,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
322,Hong Kong,China,35.86166,104.195397,8,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
324,Guizhou,China,35.86166,104.195397,7,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
325,Ningxia,China,35.86166,104.195397,7,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
326,Jilin,China,35.86166,104.195397,6,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
327,Qinghai,China,35.86166,104.195397,6,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
328,Macau,China,35.86166,104.195397,6,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
329,Xinjiang,China,35.86166,104.195397,5,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
330,Taiwan,China,35.86166,104.195397,5,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
342,Hubei,China,35.86166,104.195397,2714,100.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
343,Henan,China,35.86166,104.195397,168,1.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
344,Guangdong,China,35.86166,104.195397,151,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
345,Zhejiang,China,35.86166,104.195397,128,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
346,Chongqing,China,35.86166,104.195397,110,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
347,Hunan,China,35.86166,104.195397,100,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
348,Shandong,China,35.86166,104.195397,87,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
349,Beijing,China,35.86166,104.195397,80,1.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
350,Jiangxi,China,35.86166,104.195397,72,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
351,Anhui,China,35.86166,104.195397,70,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
352,Sichuan,China,35.86166,104.195397,69,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
353,Shanghai,China,35.86166,104.195397,66,1.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
354,Fujian,China,35.86166,104.195397,59,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
355,Guangxi,China,35.86166,104.195397,51,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
356,Jiangsu,China,35.86166,104.195397,47,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
357,Shaanxi,China,35.86166,104.195397,35,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
358,Hainan,China,35.86166,104.195397,33,1.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
359,Liaoning,China,35.86166,104.195397,27,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
360,Yunnan,China,35.86166,104.195397,26,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
361,Tianjin,China,35.86166,104.195397,23,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
362,Heilongjiang,China,35.86166,104.195397,21,1.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
363,Shanxi,China,35.86166,104.195397,20,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
364,Hebei,China,35.86166,104.195397,18,1.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
365,Gansu,China,35.86166,104.195397,14,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
366,Inner Mongolia,China,35.86166,104.195397,11,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
367,Hong Kong,China,35.86166,104.195397,8,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
369,Guizhou,China,35.86166,104.195397,7,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
370,Ningxia,China,35.86166,104.195397,7,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
371,Jilin,China,35.86166,104.195397,6,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
372,Qinghai,China,35.86166,104.195397,6,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
373,Macau,China,35.86166,104.195397,6,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
374,Xinjiang,China,35.86166,104.195397,5,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
375,Taiwan,China,35.86166,104.195397,5,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
389,Hubei,China,35.86166,104.195397,2714,100.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
390,Guangdong,China,35.86166,104.195397,188,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
391,Zhejiang,China,35.86166,104.195397,173,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
392,Henan,China,35.86166,104.195397,168,1.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
393,Chongqing,China,35.86166,104.195397,132,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
394,Anhui,China,35.86166,104.195397,106,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
395,Hunan,China,35.86166,104.195397,100,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
396,Sichuan,China,35.86166,104.195397,90,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
397,Shandong,China,35.86166,104.195397,87,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
398,Beijing,China,35.86166,104.195397,80,1.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
399,Jiangxi,China,35.86166,104.195397,72,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
400,Jiangsu,China,35.86166,104.195397,70,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
401,Shanghai,China,35.86166,104.195397,66,1.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
402,Fujian,China,35.86166,104.195397,59,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
403,Guangxi,China,35.86166,104.195397,51,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
404,Shaanxi,China,35.86166,104.195397,35,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
405,Hainan,China,35.86166,104.195397,33,1.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
406,Hebei,China,35.86166,104.195397,33,1.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
407,Heilongjiang,China,35.86166,104.195397,30,1.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
408,Liaoning,China,35.86166,104.195397,27,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
409,Yunnan,China,35.86166,104.195397,26,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
410,Tianjin,China,35.86166,104.195397,23,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
411,Shanxi,China,35.86166,104.195397,20,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
412,Gansu,China,35.86166,104.195397,19,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
413,Inner Mongolia,China,35.86166,104.195397,13,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
414,Ningxia,China,35.86166,104.195397,11,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
415,Xinjiang,China,35.86166,104.195397,10,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
416,Guizhou,China,35.86166,104.195397,9,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
417,Hong Kong,China,35.86166,104.195397,8,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
419,Jilin,China,35.86166,104.195397,6,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
420,Qinghai,China,35.86166,104.195397,6,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
421,Macau,China,35.86166,104.195397,6,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
422,Taiwan,China,35.86166,104.195397,5,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
436,Hubei,China,35.86166,104.195397,1423,76.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
437,Guangdong,China,35.86166,104.195397,146,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
438,Zhejiang,China,35.86166,104.195397,128,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
439,Henan,China,35.86166,104.195397,128,1.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
440,Chongqing,China,35.86166,104.195397,110,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
441,Hunan,China,35.86166,104.195397,100,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
442,Shandong,China,35.86166,104.195397,75,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
443,Beijing,China,35.86166,104.195397,72,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
444,Anhui,China,35.86166,104.195397,70,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
445,Sichuan,China,35.86166,104.195397,69,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
446,Fujian,China,35.86166,104.195397,56,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
447,Shanghai,China,35.86166,104.195397,53,1.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
448,Jiangxi,China,35.86166,104.195397,48,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
449,Jiangsu,China,35.86166,104.195397,47,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
450,Guangxi,China,35.86166,104.195397,46,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
451,Shaanxi,China,35.86166,104.195397,35,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
452,Hainan,China,35.86166,104.195397,31,1.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
453,Liaoning,China,35.86166,104.195397,24,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
454,Heilongjiang,China,35.86166,104.195397,21,1.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
455,Yunnan,China,35.86166,104.195397,19,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
456,Tianjin,China,35.86166,104.195397,18,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
457,Hebei,China,35.86166,104.195397,18,1.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
458,Gansu,China,35.86166,104.195397,14,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
459,Shanxi,China,35.86166,104.195397,13,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
460,Inner Mongolia,China,35.86166,104.195397,11,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
461,Hong Kong,China,35.86166,104.195397,8,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
463,Guizhou,China,35.86166,104.195397,7,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
464,Ningxia,China,35.86166,104.195397,7,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
465,Jilin,China,35.86166,104.195397,6,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
466,Macau,China,35.86166,104.195397,6,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
467,Xinjiang,China,35.86166,104.195397,5,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
468,Taiwan,China,35.86166,104.195397,5,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
471,Qinghai,China,35.86166,104.195397,4,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-27
479,Hubei,China,35.86166,104.195397,2714,100.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-28
480,Guangdong,China,35.86166,104.195397,188,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-28
481,Zhejiang,China,35.86166,104.195397,173,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-28
482,Henan,China,35.86166,104.195397,168,1.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-28
483,Hunan,China,35.86166,104.195397,143,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-28
484,Chongqing,China,35.86166,104.195397,132,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-28
485,Anhui,China,35.86166,104.195397,106,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-28
486,Sichuan,China,35.86166,104.195397,90,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-28
487,Shandong,China,35.86166,104.195397,87,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-28
488,Beijing,China,35.86166,104.195397,80,1.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-28
489,Fujian,China,35.86166,104.195397,73,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-28
490,Jiangxi,China,35.86166,104.195397,72,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-28
491,Jiangsu,China,35.86166,104.195397,70,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-28
492,Shanghai,China,35.86166,104.195397,66,1.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-28
493,Guangxi,China,35.86166,104.195397,51,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-28
494,Hainan,China,35.86166,104.195397,40,1.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-28
495,Shaanxi,China,35.86166,104.195397,35,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-28
496,Hebei,China,35.86166,104.195397,33,1.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-28
497,Liaoning,China,35.86166,104.195397,30,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-28
498,Heilongjiang,China,35.86166,104.195397,30,1.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-28
499,Yunnan,China,35.86166,104.195397,26,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-28
500,Tianjin,China,35.86166,104.195397,24,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-28
501,Shanxi,China,35.86166,104.195397,20,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-28
502,Gansu,China,35.86166,104.195397,19,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-28
504,Inner Mongolia,China,35.86166,104.195397,13,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-28
505,Ningxia,China,35.86166,104.195397,11,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-28
506,Xinjiang,China,35.86166,104.195397,10,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-28
507,Guizhou,China,35.86166,104.195397,9,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-28
508,Jilin,China,35.86166,104.195397,8,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-28
509,Hong Kong,China,35.86166,104.195397,8,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-28
510,Taiwan,China,35.86166,104.195397,7,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-28
511,Macau,China,35.86166,104.195397,7,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-28
513,Qinghai,China,35.86166,104.195397,6,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-28
526,Hubei,China,35.86166,104.195397,2714,100.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-28
527,Guangdong,China,35.86166,104.195397,207,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-28
528,Zhejiang,China,35.86166,104.195397,173,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-28
529,Henan,China,35.86166,104.195397,168,1.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-28
530,Hunan,China,35.86166,104.195397,143,0.0,,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-28
